idx1,idx2,id_1,authors_1,title_1,venue_name_1,venue_vol_1,venue_date_1,blocking_key_1,id_2,authors_2,title_2,venue_name_2,venue_vol_2,venue_date_2,blocking_key_2,authors_sim,title_sim,venue_date_eq,match_predito,match_verdadeiro
79,66,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342F4551979,1.0,0.9774655217278168,1,1,1
79,68,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,netl: a system for representing and using real world knowledge.,,,1979.0,N342F4551979,1.0,0.9839733742959548,1,1,1
79,69,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,netl: a system for representing and using real world knowledge.,,,1979.0,N342F4551979,1.0,0.9839733742959548,1,1,1
79,70,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,netl: a system for representing and using real world knowledge.,,,1979.0,N342F4551979,1.0,0.9839733742959548,1,1,1
79,71,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,1.0,1.0,1,1,1
79,72,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,1.0,1.0,1,1,1
79,73,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,1.0,1.0,1,1,1
79,74,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342F4551979,1.0,0.9774655217278168,1,1,1
79,75,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342F4551979,1.0,0.9774655217278168,1,1,1
79,76,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342F4551979,1.0,0.9774655217278168,1,1,1
79,77,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,"netl: a system for representing and using real world knowledge, cam-bridge:",,,1979.0,N342F4551979,1.0,0.9460296979006656,1,1,1
79,78,fahlman1979a,fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342F4551979,fahlman1979a,fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342F4551979,1.0,0.9774655217278168,1,1,1
81,67,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,1.0,0.9302083333333332,1,1,1
84,83,fahlman1979a,scott e. fahlman.,a system for representing and using real-world knowledge.,,,1979.0,A223S3141979,fahlman1979a,scott e. fahlman.,a system for representing and using real-world knowledge.,,,1979.0,A223S3141979,1.0,1.0,1,1,1
85,80,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,1.0,1.0,1,1,1
86,67,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,0.9333333333333332,0.9839733742959548,1,1,1
86,81,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9333333333333332,0.9206845238095238,1,1,1
87,80,fahlman1979a,scott e. fahlman.,netl: a system for representing real world knowledge.,,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,1.0,0.934291704103025,1,1,1
87,85,fahlman1979a,scott e. fahlman.,netl: a system for representing real world knowledge.,,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,1.0,0.934291704103025,1,1,1
88,80,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,1.0,1.0,1,1,1
88,85,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,1.0,1.0,1,1,1
88,87,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing real world knowledge.,,,1979.0,N342S3141979,1.0,0.934291704103025,1,1,1
89,67,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,0.8651515151515151,0.9839733742959548,1,1,1
89,81,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.8651515151515151,0.9206845238095238,1,1,1
89,86,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9818181818181818,1.0,1,1,1
90,80,fahlman1979a,scott e fahlman.,"netl, a system for representing and using real-world knowledge.",,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,0.9882352941176472,0.9936507936507936,1,1,1
90,85,fahlman1979a,scott e fahlman.,"netl, a system for representing and using real-world knowledge.",,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,0.9882352941176472,0.9936507936507936,1,1,1
90,87,fahlman1979a,scott e fahlman.,"netl, a system for representing and using real-world knowledge.",,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing real world knowledge.,,,1979.0,N342S3141979,0.9882352941176472,0.92669039555832,1,1,1
90,88,fahlman1979a,scott e fahlman.,"netl, a system for representing and using real-world knowledge.",,,1979.0,N342S3141979,fahlman1979a,scott e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S3141979,0.9882352941176472,0.9936507936507936,1,1,1
92,67,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,0.8651515151515151,0.9839733742959548,1,1,1
92,81,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.8651515151515151,0.9206845238095238,1,1,1
92,86,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9818181818181818,1.0,1,1,1
92,89,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,1.0,1.0,1,1,1
94,67,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,0.9604395604395604,0.9936507936507936,1,1,1
94,81,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9604395604395604,0.922833461341526,1,1,1
94,86,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9384615384615383,0.9774655217278168,1,1,1
94,89,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.958974358974359,0.9774655217278168,1,1,1
94,92,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.958974358974359,0.9774655217278168,1,1,1
95,67,fahlman1979a,s.e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,0.9604395604395604,0.9839733742959548,1,1,1
95,81,fahlman1979a,s.e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9604395604395604,0.9206845238095238,1,1,1
95,86,fahlman1979a,s.e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9384615384615383,1.0,1,1,1
95,89,fahlman1979a,s.e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.958974358974359,1.0,1,1,1
95,92,fahlman1979a,s.e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.958974358974359,1.0,1,1,1
95,94,fahlman1979a,s.e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,1.0,0.9774655217278168,1,1,1
96,67,fahlman1979a,s. fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,0.9333333333333332,0.9936507936507936,1,1,1
96,81,fahlman1979a,s. fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9333333333333332,0.922833461341526,1,1,1
96,86,fahlman1979a,s. fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,1.0,0.9774655217278168,1,1,1
96,89,fahlman1979a,s. fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9818181818181818,0.9774655217278168,1,1,1
96,92,fahlman1979a,s. fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9818181818181818,0.9774655217278168,1,1,1
96,94,fahlman1979a,s. fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,0.9384615384615383,1.0,1,1,1
96,95,fahlman1979a,s. fahlman,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,fahlman1979a,s.e. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9384615384615383,0.9774655217278168,1,1,1
97,67,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl: a system for representing and using real world knowledge.,,,1979.0,N342S1451979,0.8651515151515151,0.9839733742959548,1,1,1
97,81,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. e. fahlman.,netl : a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.8651515151515151,0.9206845238095238,1,1,1
97,86,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,0.9818181818181818,1.0,1,1,1
97,89,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,1.0,1.0,1,1,1
97,92,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,1.0,1.0,1,1,1
97,94,fahlman1979a,s. fahlman.,netl: a system for representing and using real-world knowledge.,,,1979.0,N342S1451979,fahlman1979a,s.e. fahlman.,"netl: a system for representing and using real world knowledge,",,,1979.0,N342S1451979,0.958974358974359,0.9774655217278168,1,1,1
